DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
01-Jul-2025,EQ,2009.0,2030.8,2006.9,2009.6,2015.3,2019.4,2018.42,2039.0,1408.45,3769165,7607773613.0,134125
30-Jun-2025,EQ,2018.0,2023.9,2000.2,2027.1,2008.7,2009.6,2009.31,2039.0,1408.45,5597484,11247098467.7,152889
27-Jun-2025,EQ,2010.0,2039.0,2008.6,2014.3,2020.0,2027.1,2024.22,2039.0,1389.35,6405854,12966837500.6,148359
26-Jun-2025,EQ,1970.0,2018.4,1966.3,1965.6,2015.6,2014.3,2000.12,2018.4,1389.35,9413241,18827572697.1,191193
25-Jun-2025,EQ,1942.0,1970.0,1938.0,1933.6,1963.8,1965.6,1959.42,1970.0,1389.35,4152765,8137023309.4,145203
24-Jun-2025,EQ,1950.9,1963.0,1929.1,1936.3,1942.0,1933.6,1941.29,1963.0,1389.35,6837210,13272989083.7,180737
23-Jun-2025,EQ,1930.0,1949.0,1927.1,1936.7,1935.0,1936.3,1937.95,1949.0,1389.35,2946463,5710099351.1,122423
20-Jun-2025,EQ,1880.0,1949.0,1874.0,1877.0,1934.0,1936.7,1927.9,1949.0,1372.85,16228526,31286969336.3,258340
19-Jun-2025,EQ,1872.0,1879.0,1864.1,1865.9,1874.0,1877.0,1874.79,1917.0,1372.85,4712312,8834585788.1,119233
18-Jun-2025,EQ,1847.6,1871.0,1843.1,1854.8,1861.8,1865.9,1864.4,1917.0,1372.85,5069427,9451432452.5,123077
17-Jun-2025,EQ,1879.0,1879.0,1847.6,1861.3,1856.8,1854.8,1854.73,1917.0,1372.85,6561555,12169888553.1,161741
16-Jun-2025,EQ,1842.1,1870.0,1838.8,1840.4,1858.2,1861.3,1860.67,1917.0,1372.85,5722187,10647100022.6,136896
13-Jun-2025,EQ,1815.0,1844.6,1815.0,1844.2,1840.1,1840.4,1837.79,1917.0,1372.85,4613000,8477734828.5,178295
12-Jun-2025,EQ,1871.9,1883.0,1831.6,1860.2,1844.0,1844.2,1851.8,1917.0,1372.85,7346031,13603343695.4,178651
11-Jun-2025,EQ,1857.9,1866.5,1847.8,1857.1,1857.5,1860.2,1857.61,1917.0,1372.85,8907265,16546192522.9,160998
10-Jun-2025,EQ,1866.6,1875.6,1850.3,1865.1,1855.9,1857.1,1859.98,1917.0,1372.85,7925901,14742016739.2,167981
09-Jun-2025,EQ,1874.0,1875.0,1848.7,1870.2,1865.0,1865.1,1862.61,1917.0,1372.85,3649505,6797612329.0,131990
06-Jun-2025,EQ,1872.1,1881.9,1867.3,1878.8,1870.1,1870.2,1874.58,1917.0,1219.05,4644174,8705867475.2,165644
05-Jun-2025,EQ,1884.0,1889.0,1868.6,1875.4,1878.0,1878.8,1874.29,1917.0,1219.05,8999675,16867977555.4,157560
04-Jun-2025,EQ,1855.0,1884.6,1850.0,1841.3,1873.0,1875.4,1873.4,1917.0,1219.05,5892170,11038406458.9,200975
03-Jun-2025,EQ,1867.0,1869.5,1832.0,1854.1,1841.6,1841.3,1844.12,1917.0,1219.05,5596977,10321475298.6,194113
02-Jun-2025,EQ,1844.0,1859.0,1831.5,1856.2,1850.0,1854.1,1848.95,1917.0,1219.05,3199499,5915706164.5,119382
30-May-2025,EQ,1854.0,1867.0,1843.0,1863.6,1859.7,1856.2,1856.33,1917.0,1219.05,16712960,31024799188.6,163931
29-May-2025,EQ,1858.0,1867.0,1850.5,1856.1,1865.0,1863.6,1861.2,1917.0,1219.05,5786774,10770332949.6,218220
28-May-2025,EQ,1848.0,1867.0,1845.1,1843.8,1855.5,1856.1,1857.45,1917.0,1219.05,3713699,6898020834.2,118955
27-May-2025,EQ,1844.0,1857.6,1833.7,1847.4,1847.3,1843.8,1843.98,1917.0,1219.05,5847725,10783099301.4,181830
26-May-2025,EQ,1834.0,1850.0,1830.9,1831.7,1846.5,1847.4,1845.67,1917.0,1219.05,3254715,6007142210.4,154230
23-May-2025,EQ,1825.0,1841.8,1821.5,1831.4,1831.0,1831.7,1835.52,1917.0,1219.05,3460945,6352622258.7,149774
22-May-2025,EQ,1819.9,1836.7,1816.3,1822.5,1831.0,1831.4,1829.94,1917.0,1219.05,6496923,11888988220.5,206038
21-May-2025,EQ,1813.0,1826.5,1805.3,1808.9,1822.0,1822.5,1819.2,1917.0,1219.05,6849562,12460710453.5,299080
20-May-2025,EQ,1809.8,1824.9,1799.5,1818.3,1809.7,1808.9,1809.85,1917.0,1219.05,12512596,22645951310.9,281116
19-May-2025,EQ,1822.0,1828.7,1809.0,1814.0,1816.5,1818.3,1818.41,1917.0,1219.05,5799804,10546436610.0,223582
16-May-2025,EQ,1834.0,1834.0,1810.1,1867.2,1814.4,1814.0,1815.18,1917.0,1219.05,100662047,182719665612.8,286997
15-May-2025,EQ,1849.9,1869.9,1825.0,1834.2,1863.1,1867.2,1849.52,1917.0,1219.05,8788351,16254270538.1,195431
14-May-2025,EQ,1830.0,1870.7,1820.2,1820.6,1837.9,1834.2,1843.39,1917.0,1219.05,7401614,13644025354.7,226624
13-May-2025,EQ,1870.0,1883.7,1816.6,1870.8,1824.5,1820.6,1834.02,1917.0,1219.05,8817763,16171933283.3,282085
12-May-2025,EQ,1868.9,1883.4,1854.0,1848.4,1873.0,1870.8,1869.65,1917.0,1219.05,3936019,7358980437.0,134363
09-May-2025,EQ,1855.0,1871.1,1836.5,1874.9,1850.0,1848.4,1848.9,1917.0,1219.05,3686209,6815420471.7,142316
08-May-2025,EQ,1897.0,1905.8,1862.4,1896.8,1864.5,1874.9,1880.32,1917.0,1219.05,5500724,10343102911.1,188110
07-May-2025,EQ,1901.0,1917.0,1885.5,1901.0,1892.7,1896.8,1899.09,1917.0,1219.05,5554616,10548724277.0,184822
06-May-2025,EQ,1888.3,1912.0,1882.6,1866.0,1896.0,1901.0,1899.53,1912.0,1219.05,8597920,16331996371.7,200749
05-May-2025,EQ,1868.0,1873.5,1849.2,1851.9,1866.0,1866.0,1864.43,1904.3,1219.05,3548839,6616547877.0,103413
02-May-2025,EQ,1852.0,1883.6,1832.1,1864.5,1849.0,1851.9,1854.96,1904.3,1219.05,5528529,10255209665.9,181226
30-Apr-2025,EQ,1837.0,1876.9,1827.0,1823.8,1854.8,1864.5,1854.65,1904.3,1219.05,9139821,16951167803.7,152336
29-Apr-2025,EQ,1823.7,1847.8,1817.6,1821.8,1827.2,1823.8,1829.51,1904.3,1219.05,4684155,8569695123.7,153385
28-Apr-2025,EQ,1836.0,1838.9,1813.4,1817.2,1820.3,1821.8,1822.3,1904.3,1219.05,3301891,6017036292.3,100779
25-Apr-2025,EQ,1846.7,1861.7,1806.0,1845.6,1815.0,1817.2,1822.78,1904.3,1219.05,4570083,8330254030.3,123799
24-Apr-2025,EQ,1874.5,1877.8,1839.5,1881.6,1846.1,1845.6,1849.47,1904.3,1219.05,5180688,9581534808.1,136668
23-Apr-2025,EQ,1867.0,1885.9,1836.1,1852.2,1869.9,1881.6,1861.63,1904.3,1219.05,6855027,12761537178.8,149770
22-Apr-2025,EQ,1888.0,1888.0,1836.8,1883.4,1848.2,1852.2,1856.49,1904.3,1219.05,6155127,11426950907.9,196921
21-Apr-2025,EQ,1898.4,1904.3,1868.6,1889.1,1884.0,1883.4,1881.04,1904.3,1219.05,3501123,6585758282.3,154074
17-Apr-2025,EQ,1834.0,1897.7,1825.7,1822.6,1882.9,1889.1,1866.68,1897.7,1210.35,10894325,20336174780.8,285724
16-Apr-2025,EQ,1802.4,1826.5,1794.1,1798.8,1821.0,1822.6,1810.55,1826.5,1210.35,6180958,11190947200.5,169343
15-Apr-2025,EQ,1808.2,1820.0,1781.1,1756.6,1798.0,1798.8,1799.9,1820.0,1210.35,10313411,18563102108.7,225430
11-Apr-2025,EQ,1760.0,1767.0,1732.35,1715.55,1760.6,1756.6,1756.34,1779.0,1183.1,8340002,14647837496.05,240119
09-Apr-2025,EQ,1719.65,1726.85,1711.6,1720.4,1715.1,1715.55,1717.91,1779.0,1183.1,5600666,9621435360.4,166612
08-Apr-2025,EQ,1720.7,1742.3,1706.8,1686.65,1721.35,1720.4,1723.59,1779.0,1183.1,7206935,12421775636.65,251891
07-Apr-2025,EQ,1730.0,1774.75,1669.4,1743.45,1693.0,1686.65,1708.22,1779.0,1183.1,14870388,25401930206.3,403223
04-Apr-2025,EQ,1754.5,1770.8,1740.0,1746.0,1740.5,1743.45,1753.12,1779.0,1183.1,7817334,13704722222.15,258867
03-Apr-2025,EQ,1748.0,1754.95,1735.45,1754.6,1742.5,1746.0,1746.33,1779.0,1183.1,2341989,4089893735.2,91775
02-Apr-2025,EQ,1720.0,1760.4,1716.95,1724.15,1751.15,1754.6,1747.29,1779.0,1183.1,6431226,11237222453.5,137465
01-Apr-2025,EQ,1715.0,1765.0,1708.45,1733.4,1723.6,1724.15,1732.43,1779.0,1183.1,6773056,11733878299.8,171800
