DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
12-Aug-25,EQ,"1,857.40","1,865.00","1,847.10","1,857.40","1,850.20","1,850.30","1,853.80","2,045.80","1,445.00",4645011,"8,61,09,01,523.10",128549
11-Aug-25,EQ,"1,863.00","1,866.00","1,845.70","1,858.60","1,855.30","1,857.40","1,857.65","2,045.80","1,445.00",5266532,"9,78,33,47,103.00",182542
08-Aug-25,EQ,"1,886.30","1,893.80","1,856.00","1,922.60","1,859.50","1,858.60","1,871.02","2,045.80","1,422.60",93801105,"1,75,50,37,11,662.10",247592
07-Aug-25,EQ,"1,928.10","1,933.30","1,909.10","1,929.70","1,920.10","1,922.60","1,919.15","2,045.80","1,422.60",4268534,"8,19,19,39,056.30",117390
06-Aug-25,EQ,"1,930.00","1,964.80","1,921.60","1,931.80","1,924.00","1,929.70","1,939.14","2,045.80","1,422.60",5461349,"10,59,03,35,524.20",198853
05-Aug-25,EQ,"1,920.00","1,937.60","1,912.10","1,914.60","1,930.30","1,931.80","1,928.92","2,045.80","1,422.60",5167672,"9,96,80,10,970.70",142478
04-Aug-25,EQ,"1,892.00","1,919.90","1,878.50","1,884.40","1,915.10","1,914.60","1,909.50","2,045.80","1,422.60",3074380,"5,87,05,35,946.20",103085
01-Aug-25,EQ,"1,914.00","1,919.70","1,878.00","1,914.30","1,878.10","1,884.40","1,896.46","2,045.80","1,422.60",5192594,"9,84,75,24,466.90",112503
31-Jul-25,EQ,"1,913.00","1,926.50","1,895.60","1,932.60","1,912.00","1,914.30","1,914.01","2,045.80","1,422.60",4674966,"8,94,79,09,333.10",139087
30-Jul-25,EQ,"1,934.00","1,939.20","1,922.10","1,918.30","1,930.10","1,932.60","1,931.15","2,045.80","1,422.60",5044683,"9,74,20,40,986.30",124036
29-Jul-25,EQ,"1,880.00","1,923.60","1,880.00","1,890.30","1,913.70","1,918.30","1,914.14","2,045.80","1,422.60",3748040,"7,17,42,67,314.50",130565
28-Jul-25,EQ,"1,930.00","1,930.00","1,885.00","1,937.90","1,889.90","1,890.30","1,899.08","2,045.80","1,422.60",3575044,"6,78,93,04,593.10",183996
25-Jul-25,EQ,"1,936.10","1,952.70","1,925.00","1,936.10","1,928.00","1,937.90","1,938.43","2,045.80","1,422.60",3896884,"7,55,38,54,412.80",150394
24-Jul-25,EQ,"1,943.80","1,970.40","1,933.70","1,943.80","1,937.20","1,936.10","1,949.70","2,045.80","1,422.60",4150685,"8,09,25,72,461.00",121583
23-Jul-25,EQ,"1,920.00","1,949.00","1,907.30","1,906.80","1,948.70","1,943.80","1,931.92","2,045.80","1,422.60",5194282,"10,03,49,58,569.70",181713
22-Jul-25,EQ,"1,909.20","1,911.30","1,883.00","1,909.20","1,906.50","1,906.80","1,900.14","2,045.80","1,422.60",4513541,"8,57,63,75,988.70",187488
21-Jul-25,EQ,"1,894.80","1,919.90","1,892.60","1,901.00","1,907.30","1,909.20","1,907.42","2,045.80","1,422.60",5109654,"9,74,62,37,253.00",106175
18-Jul-25,EQ,"1,915.10","1,916.00","1,891.80","1,929.90","1,902.00","1,901.00","1,900.40","2,045.80","1,422.60",4643961,"8,82,53,70,372.30",153436
17-Jul-25,EQ,"1,943.70","1,944.90","1,927.60","1,936.60","1,929.30","1,929.90","1,934.04","2,045.80","1,422.60",6256455,"12,10,02,62,832.10",117865
16-Jul-25,EQ,"1,944.00","1,944.00","1,928.80","1,934.20","1,932.10","1,936.60","1,937.89","2,045.80","1,422.60",4211258,"8,16,09,62,898.00",155828
15-Jul-25,EQ,"1,924.80","1,943.00","1,923.20","1,920.90","1,934.90","1,934.20","1,933.42","2,045.80","1,422.60",4163140,"8,04,91,06,906.90",173130
14-Jul-25,EQ,"1,915.00","1,927.50","1,900.20","1,921.90","1,923.10","1,920.90","1,912.33","2,045.80","1,422.60",5269381,"10,07,67,81,994.00",117745
11-Jul-25,EQ,"1,942.00","1,959.10","1,914.20","1,964.50","1,925.70","1,921.90","1,924.82","2,045.80","1,421.45",13103980,"25,22,28,31,889.30",203449
10-Jul-25,EQ,"2,028.60","2,028.60","1,962.30","2,019.70","1,964.00","1,964.50","1,981.26","2,045.80","1,421.45",5695845,"11,28,49,70,384.50",137893
09-Jul-25,EQ,"2,035.00","2,040.70","1,998.50","2,030.00","2,019.20","2,019.70","2,026.57","2,045.80","1,421.45",2937734,"5,95,35,11,845.90",106327
08-Jul-25,EQ,"2,026.00","2,035.00","2,014.80","2,033.90","2,033.00","2,030.00","2,025.34","2,045.80","1,421.45",3624619,"7,34,10,77,387.40",108175
07-Jul-25,EQ,"2,018.00","2,036.00","2,010.60","2,017.20","2,029.50","2,033.90","2,023.94","2,045.80","1,421.45",4165432,"8,43,05,71,808.80",129355
04-Jul-25,EQ,"2,027.00","2,036.50","2,005.10","2,019.30","2,018.30","2,017.20","2,014.08","2,045.80","1,408.45",2178315,"4,38,72,98,875.40",101143
03-Jul-25,EQ,"2,041.80","2,044.90","2,012.90","2,033.30","2,019.00","2,019.30","2,030.02","2,045.80","1,408.45",5558647,"11,28,41,85,157.60",154712
02-Jul-25,EQ,"2,037.00","2,045.80","2,018.30","2,019.40","2,030.00","2,033.30","2,033.47","2,045.80","1,408.45",6513288,"13,24,45,94,437.20",196748
01-Jul-25,EQ,"2,009.00","2,030.80","2,006.90","2,009.60","2,015.30","2,019.40","2,018.42","2,039.00","1,408.45",3769165,"7,60,77,73,613.00",134125
30-Jun-25,EQ,"2,018.00","2,023.90","2,000.20","2,027.10","2,008.70","2,009.60","2,009.31","2,039.00","1,408.45",5597484,"11,24,70,98,467.70",152889
27-Jun-25,EQ,"2,010.00","2,039.00","2,008.60","2,014.30","2,020.00","2,027.10","2,024.22","2,039.00","1,389.35",6405854,"12,96,68,37,500.60",148359
26-Jun-25,EQ,"1,970.00","2,018.40","1,966.30","1,965.60","2,015.60","2,014.30","2,000.12","2,018.40","1,389.35",9413241,"18,82,75,72,697.10",191193
25-Jun-25,EQ,"1,942.00","1,970.00","1,938.00","1,933.60","1,963.80","1,965.60","1,959.42","1,970.00","1,389.35",4152765,"8,13,70,23,309.40",145203
24-Jun-25,EQ,"1,950.90","1,963.00","1,929.10","1,936.30","1,942.00","1,933.60","1,941.29","1,963.00","1,389.35",6837210,"13,27,29,89,083.70",180737
23-Jun-25,EQ,"1,930.00","1,949.00","1,927.10","1,936.70","1,935.00","1,936.30","1,937.95","1,949.00","1,389.35",2946463,"5,71,00,99,351.10",122423
20-Jun-25,EQ,"1,880.00","1,949.00","1,874.00","1,877.00","1,934.00","1,936.70","1,927.90","1,949.00","1,372.85",16228526,"31,28,69,69,336.30",258340
19-Jun-25,EQ,"1,872.00","1,879.00","1,864.10","1,865.90","1,874.00","1,877.00","1,874.79","1,917.00","1,372.85",4712312,"8,83,45,85,788.10",119233
18-Jun-25,EQ,"1,847.60","1,871.00","1,843.10","1,854.80","1,861.80","1,865.90","1,864.40","1,917.00","1,372.85",5069427,"9,45,14,32,452.50",123077
17-Jun-25,EQ,"1,879.00","1,879.00","1,847.60","1,861.30","1,856.80","1,854.80","1,854.73","1,917.00","1,372.85",6561555,"12,16,98,88,553.10",161741
16-Jun-25,EQ,"1,842.10","1,870.00","1,838.80","1,840.40","1,858.20","1,861.30","1,860.67","1,917.00","1,372.85",5722187,"10,64,71,00,022.60",136896
13-Jun-25,EQ,"1,815.00","1,844.60","1,815.00","1,844.20","1,840.10","1,840.40","1,837.79","1,917.00","1,372.85",4613000,"8,47,77,34,828.50",178295
12-Jun-25,EQ,"1,871.90","1,883.00","1,831.60","1,860.20","1,844.00","1,844.20","1,851.80","1,917.00","1,372.85",7346031,"13,60,33,43,695.40",178651
11-Jun-25,EQ,"1,857.90","1,866.50","1,847.80","1,857.10","1,857.50","1,860.20","1,857.61","1,917.00","1,372.85",8907265,"16,54,61,92,522.90",160998
10-Jun-25,EQ,"1,866.60","1,875.60","1,850.30","1,865.10","1,855.90","1,857.10","1,859.98","1,917.00","1,372.85",7925901,"14,74,20,16,739.20",167981
09-Jun-25,EQ,"1,874.00","1,875.00","1,848.70","1,870.20","1,865.00","1,865.10","1,862.61","1,917.00","1,372.85",3649505,"6,79,76,12,329.00",131990
06-Jun-25,EQ,"1,872.10","1,881.90","1,867.30","1,878.80","1,870.10","1,870.20","1,874.58","1,917.00","1,219.05",4644174,"8,70,58,67,475.20",165644
05-Jun-25,EQ,"1,884.00","1,889.00","1,868.60","1,875.40","1,878.00","1,878.80","1,874.29","1,917.00","1,219.05",8999675,"16,86,79,77,555.40",157560
04-Jun-25,EQ,"1,855.00","1,884.60","1,850.00","1,841.30","1,873.00","1,875.40","1,873.40","1,917.00","1,219.05",5892170,"11,03,84,06,458.90",200975
03-Jun-25,EQ,"1,867.00","1,869.50","1,832.00","1,854.10","1,841.60","1,841.30","1,844.12","1,917.00","1,219.05",5596977,"10,32,14,75,298.60",194113
02-Jun-25,EQ,"1,844.00","1,859.00","1,831.50","1,856.20","1,850.00","1,854.10","1,848.95","1,917.00","1,219.05",3199499,"5,91,57,06,164.50",119382
30-May-25,EQ,"1,854.00","1,867.00","1,843.00","1,863.60","1,859.70","1,856.20","1,856.33","1,917.00","1,219.05",16712960,"31,02,47,99,188.60",163931
29-May-25,EQ,"1,858.00","1,867.00","1,850.50","1,856.10","1,865.00","1,863.60","1,861.20","1,917.00","1,219.05",5786774,"10,77,03,32,949.60",218220
28-May-25,EQ,"1,848.00","1,867.00","1,845.10","1,843.80","1,855.50","1,856.10","1,857.45","1,917.00","1,219.05",3713699,"6,89,80,20,834.20",118955
27-May-25,EQ,"1,844.00","1,857.60","1,833.70","1,847.40","1,847.30","1,843.80","1,843.98","1,917.00","1,219.05",5847725,"10,78,30,99,301.40",181830
26-May-25,EQ,"1,834.00","1,850.00","1,830.90","1,831.70","1,846.50","1,847.40","1,845.67","1,917.00","1,219.05",3254715,"6,00,71,42,210.40",154230
23-May-25,EQ,"1,825.00","1,841.80","1,821.50","1,831.40","1,831.00","1,831.70","1,835.52","1,917.00","1,219.05",3460945,"6,35,26,22,258.70",149774
22-May-25,EQ,"1,819.90","1,836.70","1,816.30","1,822.50","1,831.00","1,831.40","1,829.94","1,917.00","1,219.05",6496923,"11,88,89,88,220.50",206038
21-May-25,EQ,"1,813.00","1,826.50","1,805.30","1,808.90","1,822.00","1,822.50","1,819.20","1,917.00","1,219.05",6849562,"12,46,07,10,453.50",299080
20-May-25,EQ,"1,809.80","1,824.90","1,799.50","1,818.30","1,809.70","1,808.90","1,809.85","1,917.00","1,219.05",12512596,"22,64,59,51,310.90",281116
19-May-25,EQ,"1,822.00","1,828.70","1,809.00","1,814.00","1,816.50","1,818.30","1,818.41","1,917.00","1,219.05",5799804,"10,54,64,36,610.00",223582
16-May-25,EQ,"1,834.00","1,834.00","1,810.10","1,867.20","1,814.40","1,814.00","1,815.18","1,917.00","1,219.05",100662047,"1,82,71,96,65,612.80",286997
15-May-25,EQ,"1,849.90","1,869.90","1,825.00","1,834.20","1,863.10","1,867.20","1,849.52","1,917.00","1,219.05",8788351,"16,25,42,70,538.10",195431
14-May-25,EQ,"1,830.00","1,870.70","1,820.20","1,820.60","1,837.90","1,834.20","1,843.39","1,917.00","1,219.05",7401614,"13,64,40,25,354.70",226624
13-May-25,EQ,"1,870.00","1,883.70","1,816.60","1,870.80","1,824.50","1,820.60","1,834.02","1,917.00","1,219.05",8817763,"16,17,19,33,283.30",282085
12-May-25,EQ,"1,868.90","1,883.40","1,854.00","1,848.40","1,873.00","1,870.80","1,869.65","1,917.00","1,219.05",3936019,"7,35,89,80,437.00",134363
09-May-25,EQ,"1,855.00","1,871.10","1,836.50","1,874.90","1,850.00","1,848.40","1,848.90","1,917.00","1,219.05",3686209,"6,81,54,20,471.70",142316
08-May-25,EQ,"1,897.00","1,905.80","1,862.40","1,896.80","1,864.50","1,874.90","1,880.32","1,917.00","1,219.05",5500724,"10,34,31,02,911.10",188110
07-May-25,EQ,"1,901.00","1,917.00","1,885.50","1,901.00","1,892.70","1,896.80","1,899.09","1,917.00","1,219.05",5554616,"10,54,87,24,277.00",184822
06-May-25,EQ,"1,888.30","1,912.00","1,882.60","1,866.00","1,896.00","1,901.00","1,899.53","1,912.00","1,219.05",8597920,"16,33,19,96,371.70",200749
05-May-25,EQ,"1,868.00","1,873.50","1,849.20","1,851.90","1,866.00","1,866.00","1,864.43","1,904.30","1,219.05",3548839,"6,61,65,47,877.00",103413
02-May-25,EQ,"1,852.00","1,883.60","1,832.10","1,864.50","1,849.00","1,851.90","1,854.96","1,904.30","1,219.05",5528529,"10,25,52,09,665.90",181226
30-Apr-25,EQ,"1,837.00","1,876.90","1,827.00","1,823.80","1,854.80","1,864.50","1,854.65","1,904.30","1,219.05",9139821,"16,95,11,67,803.70",152336
29-Apr-25,EQ,"1,823.70","1,847.80","1,817.60","1,821.80","1,827.20","1,823.80","1,829.51","1,904.30","1,219.05",4684155,"8,56,96,95,123.70",153385
28-Apr-25,EQ,"1,836.00","1,838.90","1,813.40","1,817.20","1,820.30","1,821.80","1,822.30","1,904.30","1,219.05",3301891,"6,01,70,36,292.30",100779
25-Apr-25,EQ,"1,846.70","1,861.70","1,806.00","1,845.60","1,815.00","1,817.20","1,822.78","1,904.30","1,219.05",4570083,"8,33,02,54,030.30",123799
24-Apr-25,EQ,"1,874.50","1,877.80","1,839.50","1,881.60","1,846.10","1,845.60","1,849.47","1,904.30","1,219.05",5180688,"9,58,15,34,808.10",136668
23-Apr-25,EQ,"1,867.00","1,885.90","1,836.10","1,852.20","1,869.90","1,881.60","1,861.63","1,904.30","1,219.05",6855027,"12,76,15,37,178.80",149770
22-Apr-25,EQ,"1,888.00","1,888.00","1,836.80","1,883.40","1,848.20","1,852.20","1,856.49","1,904.30","1,219.05",6155127,"11,42,69,50,907.90",196921
21-Apr-25,EQ,"1,898.40","1,904.30","1,868.60","1,889.10","1,884.00","1,883.40","1,881.04","1,904.30","1,219.05",3501123,"6,58,57,58,282.30",154074
17-Apr-25,EQ,"1,834.00","1,897.70","1,825.70","1,822.60","1,882.90","1,889.10","1,866.68","1,897.70","1,210.35",10894325,"20,33,61,74,780.80",285724
16-Apr-25,EQ,"1,802.40","1,826.50","1,794.10","1,798.80","1,821.00","1,822.60","1,810.55","1,826.50","1,210.35",6180958,"11,19,09,47,200.50",169343
15-Apr-25,EQ,"1,808.20","1,820.00","1,781.10","1,756.60","1,798.00","1,798.80","1,799.90","1,820.00","1,210.35",10313411,"18,56,31,02,108.70",225430
11-Apr-25,EQ,"1,760.00","1,767.00","1,732.35","1,715.55","1,760.60","1,756.60","1,756.34","1,779.00","1,183.10",8340002,"14,64,78,37,496.05",240119
09-Apr-25,EQ,"1,719.65","1,726.85","1,711.60","1,720.40","1,715.10","1,715.55","1,717.91","1,779.00","1,183.10",5600666,"9,62,14,35,360.40",166612
08-Apr-25,EQ,"1,720.70","1,742.30","1,706.80","1,686.65","1,721.35","1,720.40","1,723.59","1,779.00","1,183.10",7206935,"12,42,17,75,636.65",251891
07-Apr-25,EQ,"1,730.00","1,774.75","1,669.40","1,743.45","1,693.00","1,686.65","1,708.22","1,779.00","1,183.10",14870388,"25,40,19,30,206.30",403223
04-Apr-25,EQ,"1,754.50","1,770.80","1,740.00","1,746.00","1,740.50","1,743.45","1,753.12","1,779.00","1,183.10",7817334,"13,70,47,22,222.15",258867
03-Apr-25,EQ,"1,748.00","1,754.95","1,735.45","1,754.60","1,742.50","1,746.00","1,746.33","1,779.00","1,183.10",2341989,"4,08,98,93,735.20",91775
02-Apr-25,EQ,"1,720.00","1,760.40","1,716.95","1,724.15","1,751.15","1,754.60","1,747.29","1,779.00","1,183.10",6431226,"11,23,72,22,453.50",137465
01-Apr-25,EQ,"1,715.00","1,765.00","1,708.45","1,733.40","1,723.60","1,724.15","1,732.43","1,779.00","1,183.10",6773056,"11,73,38,78,299.80",171800
